Destino;Codigo;Dia_semana;Opera_desde;Opera_hasta;Hora_Salida;Aeronave;Num_vuelo;Pais;Origen
LONDRES /STANSTED;STN; MX    ;2022-02-01;2022-03-23;11:20;7M8;  RYR8167;REINO-UNIDO;TFS
LONDRES /STANSTED;STN;L  JV  ;2021-11-01;2022-03-25;15:30;73H;  EXS1664;REINO-UNIDO;TFS
LONDRES /STANSTED;STN;     S ;2022-01-08;2022-03-26;15:30;73H;  EXS1664;REINO-UNIDO;TFS
LONDRES /STANSTED;STN; MX   D;2022-01-11;2022-03-23;15:30;73H;  EXS1664;REINO-UNIDO;TFS
LONDRES /STANSTED;STN;      D;2022-02-13;2022-03-20;16:15;73H;  EXS1494;REINO-UNIDO;TFS
LONDRES /STANSTED;STN;   J   ;2022-02-17;2022-03-24;16:40;73H;  EXS1494;REINO-UNIDO;TFS
LONDRES /STANSTED;STN;L   V  ;2022-02-25;2022-03-25;16:40;73H;  EXS1494;REINO-UNIDO;TFS
LONDRES /STANSTED;STN; M JV  ;2022-02-01;2022-03-25;18:05;7M8;  RYR8157;REINO-UNIDO;TFS
LONDRES /STANSTED;STN;L      ;2022-02-14;2022-03-21;18:05;7M8;  RYR8157;REINO-UNIDO;TFS
LONDRES /STANSTED;STN;     S ;2022-03-12;2022-03-26;18:25;73H;  EXS1494;REINO-UNIDO;TFS
LONDRES /STANSTED;STN;     SD;2022-02-05;2022-03-26;19:20;7M8;  RYR8157;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW;     S ;2022-02-05;2022-03-26;12:10;320;  EZY8704;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW;L      ;2022-03-07;2022-03-21;12:15;320;  EZY8712;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW; MX V  ;2021-12-10;2022-03-25;13:20;32Q;  EZY8704;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW;L     D;2021-12-20;2022-03-21;13:20;32Q;  EZY8704;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW;   J   ;2022-02-03;2022-03-24;13:20;32Q;  EZY8704;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW;     S ;2022-02-12;2022-03-26;14:40;320;  EZY8710;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW;    V  ;2022-03-11;2022-03-25;16:10;320;  EZY8710;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW;     S ;2022-01-01;2022-03-26;19:05;32Q;  EZY8706;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW;L X V  ;2022-02-04;2022-03-25;19:05;32Q;  EZY8706;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW; M J   ;2022-02-15;2022-03-24;19:05;32Q;  EZY8706;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW;      D;2022-03-06;2022-03-20;19:40;32Q;  EZY8706;REINO-UNIDO;TFS
LONDRES/GATWICK;LGW;      D;2022-03-06;2022-03-13;20:55;32Q;  EZY8714;REINO-UNIDO;TFS
LUXEMBURGO;LUX;L      ;2022-03-07;2022-03-21;15:20;73H;  LGL712;LUXEMBURGO;TFS
LUXEMBURGO;LUX;  X    ;2021-11-24;2022-03-23;15:55;73H;  LGL712;LUXEMBURGO;TFS
LUXEMBURGO;LUX;     S ;2022-02-05;2022-03-26;17:30;73H;  LGL714;LUXEMBURGO;TFS
LYON /SATOLAS;LYS;     S ;2021-11-06;2022-03-26;18:05;320;  EJU4460;FRANCIA;TFS
LYON /SATOLAS;LYS;  X    ;2022-02-09;2022-03-23;18:05;320;  EJU4460;FRANCIA;TFS
LYON /SATOLAS;LYS;      D;2022-02-13;2022-03-20;19:55;319;  VOE2521;FRANCIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD; M     ;2021-11-02;2022-03-22;10:00;73H;  RYR2914;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;      D;2021-11-14;2022-03-20;11:00;320;  IBE3979;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;     S ;2021-11-27;2022-03-19;11:00;320;  IBE3979;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;    V  ;2021-12-17;2022-03-18;11:00;320;  IBE3979;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD; M J   ;2022-01-04;2022-03-24;11:00;320;  IBE3979;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;     S ;2022-01-01;2022-03-26;11:40;73H;  RYR2914;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;    V  ;2021-11-05;2022-03-25;11:45;73H;  RYR2914;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;      D;2021-10-31;2022-03-20;13:10;73H;  RYR2914;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;  X    ;2021-11-03;2022-03-23;13:50;73H;  RYR2914;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;   J   ;2021-11-04;2022-03-24;17:20;73H;  RYR2914;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;L      ;2021-11-01;2022-03-21;18:35;73H;  RYR2914;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;  X    ;2022-01-12;2022-03-23;19:05;320;  IBE3929;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;L      ;2022-01-17;2022-03-14;19:05;320;  IBE3929;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;    V  ;2022-01-21;2022-03-25;19:05;320;  IBE3929;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;      D;2022-01-30;2022-03-20;19:05;320;  IBE3929;ESPANIA;TFS
MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;   J   ;2022-02-24;2022-03-24;19:05;320;  IBE3929;ESPANIA;TFS
MALAGA-COSTA DEL SOL;AGP; M     ;2021-11-02;2022-03-22;9:05;73H;  RYR3349;ESPANIA;TFS
MALAGA-COSTA DEL SOL;AGP;     S ;2022-01-01;2022-03-26;12:55;73H;  RYR3349;ESPANIA;TFS
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-02-03;2022-03-24;11:05;73H;  RYR4331;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;     S ;2022-01-15;2022-03-26;11:20;73H;  RUK4333;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;    V  ;2022-02-04;2022-03-25;11:20;73H;  RYR4333;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;      D;2022-02-06;2022-03-20;12:05;73H;  RYR4333;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;    V D;2021-10-31;2022-03-25;12:20;320;  EZY1902;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;  X    ;2022-03-02;2022-03-16;12:20;320;  EZY1902;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;L      ;2021-11-01;2022-03-21;12:50;320;  EZY1902;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;   J   ;2021-11-04;2022-03-24;12:55;320;  EZY1902;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN; M     ;2022-01-25;2022-03-22;13:10;320;  EZY1902;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;L      ;2022-01-17;2022-03-21;13:25;73H;  RUK5882;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;  X V  ;2022-03-09;2022-03-25;14:45;73H;  EXS772;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;    V  ;2022-03-04;2022-03-25;15:15;73H;  EXS1768;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;    V  ;2021-12-17;2022-03-25;15:45;75W;  EXS918;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN; M     ;2022-01-25;2022-03-22;15:45;75W;  EXS918;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;L X  SD;2022-02-12;2022-03-26;15:45;75W;  EXS918;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-03-03;2022-03-24;15:45;75W;  EXS918;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;    V  ;2022-01-21;2022-03-25;16:45;321;  EXS756;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN; M     ;2022-02-15;2022-03-08;16:45;321;  EXS756;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-03-03;2022-03-24;16:45;321;  EXS756;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;L      ;2022-03-07;2022-03-21;17:00;73H;  EXS756;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN; M    D;2022-03-13;2022-03-20;17:00;73H;  EXS756;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN; M     ;2022-02-08;2022-03-22;18:10;320;  EZY1904;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;  X    ;2022-02-23;2022-03-23;18:10;320;  EZY1904;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;     S ;2022-03-12;2022-03-12;18:15;75W;  EXS756;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;     S ;2022-02-05;2022-03-26;18:35;320;  EZY1904;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN; M     ;2022-02-01;2022-03-22;19:00;73H;  RUK4331;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;L X    ;2022-02-02;2022-03-23;19:00;73H;  RYR4331;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;     S ;2022-02-19;2022-03-26;19:05;75W;  EXS1768;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;    V  ;2022-01-07;2022-03-25;19:10;73H;  RYR4331;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-03-03;2022-03-24;19:15;320;  EZY1904;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;      D;2021-10-31;2022-03-20;19:20;73H;  RYR4331;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-02-03;2022-03-24;19:20;73H;  RYR4333;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;      D;2022-03-06;2022-03-20;19:30;321;  EXS772;REINO-UNIDO;TFS
MANCHESTER /INTERNACIONAL;MAN;    V  ;2021-12-31;2022-03-25;19:50;320;  EZY1908;REINO-UNIDO;TFS
MARSELLA;MRS;     S ;2022-01-01;2022-03-26;9:55;73H;  RYR6739;FRANCIA;TFS
MARSELLA;MRS;     S ;2022-02-05;2022-03-19;10:30;320;  VOE2589;FRANCIA;TFS
MARSELLA;MRS; M     ;2021-11-02;2022-03-22;17:35;73H;  RYR6739;FRANCIA;TFS
MARSELLA;MRS;      D;2022-03-06;2022-03-20;18:55;320;  VOE2589;FRANCIA;TFS
MEMMINGEN;FMM;  X    ;2021-11-03;2022-03-23;11:20;73H;  RYR1038;ALEMANIA;TFS
MEMMINGEN;FMM;      D;2021-10-31;2022-03-20;16:25;73H;  RYR1038;ALEMANIA;TFS
MILAN /MALPENSA;MXP;L   V  ;2021-12-03;2022-03-25;10:20;7M8;  RYR1810;ITALIA;TFS
MILAN /MALPENSA;MXP;  X    ;2022-02-02;2022-03-23;10:20;7M8;  RYR1810;ITALIA;TFS
MILAN /MALPENSA;MXP;   J   ;2022-02-17;2022-03-10;11:25;32Q;  EJU2588;ITALIA;TFS
MILAN /MALPENSA;MXP;L      ;2022-03-07;2022-03-21;12:10;7S8;  NOS1460;ITALIA;TFS
MILAN /MALPENSA;MXP;  X    ;2022-02-23;2022-03-23;17:10;320;  EJU2588;ITALIA;TFS
MILAN /MALPENSA;MXP;L      ;2022-02-07;2022-03-21;17:20;32Q;  EJU2588;ITALIA;TFS
MILAN /MALPENSA;MXP;    V  ;2022-02-25;2022-03-25;17:20;32Q;  EJU2588;ITALIA;TFS
MILAN /MALPENSA;MXP;     S ;2022-03-05;2022-03-26;17:20;32Q;  EJU2588;ITALIA;TFS
MILAN /MALPENSA;MXP; M     ;2022-03-01;2022-03-22;17:30;32Q;  EJU2588;ITALIA;TFS
MILAN /MALPENSA;MXP;      D;2022-03-06;2022-03-20;18:30;320;  EJU2588;ITALIA;TFS
MILAN /MALPENSA;MXP;    V  ;2022-03-04;2022-03-25;19:55;320;  EJU2590;ITALIA;TFS
MILAN /MALPENSA;MXP;L   V  ;2022-03-07;2022-03-25;20:55;321;  WZZ5516;ITALIA;TFS
MILAN/BERGAMO;BGY;   J   ;2022-02-03;2022-03-24;11:15;7M8;  RYR8839;ITALIA;TFS
MILAN/BERGAMO;BGY;  X V  ;2021-11-03;2022-03-25;11:25;7M8;  RYR8839;ITALIA;TFS
MILAN/BERGAMO;BGY;L      ;2021-12-06;2022-03-21;11:25;7M8;  RYR8839;ITALIA;TFS
MILAN/BERGAMO;BGY;     SD;2022-02-05;2022-03-26;11:25;7M8;  RYR8839;ITALIA;TFS
MOSCU /SHEREMETYEVO;SVO;     S ;2022-02-19;2022-03-26;20:45;32N;  AFL2549;FEDERACION-RUSA;TFS
MUENSTER;FMO;    V  ;2022-01-21;2022-03-25;17:55;73H;  CXI9058;ALEMANIA;TFS
MUNICH /FRANZ JOSEF STRAUSS;MUC;     S ;2021-11-13;2022-03-26;12:00;7S8;  TUI2197;ALEMANIA;TFS
MUNICH /FRANZ JOSEF STRAUSS;MUC;    V  ;2022-03-04;2022-03-25;13:55;32B;  CFG1585;ALEMANIA;TFS
MUNICH /FRANZ JOSEF STRAUSS;MUC;      D;2022-03-06;2022-03-13;14:05;321;  DLH1839;ALEMANIA;TFS
MUNICH /FRANZ JOSEF STRAUSS;MUC;   J S ;2022-03-03;2022-03-17;14:20;32N;  DLH1839;ALEMANIA;TFS
MUNICH /FRANZ JOSEF STRAUSS;MUC;  X    ;2022-03-09;2022-03-23;14:20;7S8;  TUI2196;ALEMANIA;TFS
MUNICH /FRANZ JOSEF STRAUSS;MUC;L      ;2022-03-07;2022-03-21;15:15;320;  CFG1585;ALEMANIA;TFS
MUNICH /FRANZ JOSEF STRAUSS;MUC;   J   ;2021-11-04;2022-03-24;15:35;7S8;  TUI2703;ALEMANIA;TFS
NANTES / ATLANTIQUE;NTE;      D;2022-02-13;2022-03-20;10:15;320;  EJU3284;FRANCIA;TFS
NANTES / ATLANTIQUE;NTE;     S ;2022-02-26;2022-03-26;16:35;319;  VOE2807;FRANCIA;TFS
NANTES / ATLANTIQUE;NTE;     S ;2022-01-01;2022-03-26;17:15;320;  EJU7702;FRANCIA;TFS
NANTES / ATLANTIQUE;NTE; M     ;2021-12-21;2022-03-22;18:10;320;  EJU7702;FRANCIA;TFS
NANTES / ATLANTIQUE;NTE;      D;2022-02-06;2022-03-20;19:30;319;  VOE2807;FRANCIA;TFS
NAPOLES;NAP;   J   ;2022-02-03;2022-03-24;10:15;7M8;  RYR8694;ITALIA;TFS
NAPOLES;NAP; M     ;2021-12-07;2022-03-22;10:30;7M8;  RYR8694;ITALIA;TFS
NAPOLES;NAP;     S ;2022-01-08;2022-03-26;10:40;7M8;  RYR8694;ITALIA;TFS
NAPOLES;NAP;      D;2021-10-31;2022-03-20;12:00;320;  EJU4858;ITALIA;TFS
NAPOLES;NAP; M     ;2022-02-08;2022-03-22;12:20;320;  EJU4858;ITALIA;TFS
NAPOLES;NAP;  X    ;2022-03-09;2022-03-23;16:40;320;  EJU4858;ITALIA;TFS
NEWCASTLE;NCL;L  JV D;2021-11-04;2022-03-25;14:45;73H;  EXS518;REINO-UNIDO;TFS
NEWCASTLE;NCL;     S ;2022-01-08;2022-03-26;14:45;73H;  EXS518;REINO-UNIDO;TFS
NEWCASTLE;NCL;  X    ;2022-02-16;2022-03-23;14:45;73H;  EXS518;REINO-UNIDO;TFS
NEWCASTLE;NCL; M     ;2022-02-01;2022-03-22;14:50;73H;  EXS518;REINO-UNIDO;TFS
NEWCASTLE;NCL;    V  ;2022-03-11;2022-03-25;18:40;73H;  EXS506;REINO-UNIDO;TFS
NEWCASTLE;NCL;     S ;2022-02-12;2022-03-12;19:30;73H;  EXS506;REINO-UNIDO;TFS
NIZA /COTE D-AZUR;NCE;     S ;2022-01-01;2022-03-26;18:00;320;  EJU1602;FRANCIA;TFS
NIZA /COTE D-AZUR;NCE;  X    ;2022-02-09;2022-03-23;18:00;320;  EJU1602;FRANCIA;TFS
NUREMBERG;NUE;      D;2022-01-23;2022-03-20;17:40;73H;  CXI2180;ALEMANIA;TFS
NUREMBERG;NUE;   J   ;2022-03-03;2022-03-24;18:25;73H;  CXI2150;ALEMANIA;TFS
OOSTENDE-BRUGGE / OOSTENDEN;OST;      D;2022-03-06;2022-03-13;10:50;7M8;  JAF1802;BELGICA;TFS
OOSTENDE-BRUGGE / OOSTENDEN;OST;   J   ;2022-03-03;2022-03-10;13:00;7M8;  JAF1802;BELGICA;TFS
OOSTENDE-BRUGGE / OOSTENDEN;OST;  X    ;2022-02-23;2022-03-23;21:10;7M8;  JAF1802;BELGICA;TFS
OOSTENDE-BRUGGE / OOSTENDEN;OST;     S ;2022-03-12;2022-03-26;21:10;7M8;  JAF1802;BELGICA;TFS
OPORTO;OPO;      D;2022-02-06;2022-03-20;10:30;73H;  RYR1207;PORTUGAL;TFS
OPORTO;OPO;   J   ;2022-02-03;2022-03-24;13:15;73H;  RYR1207;PORTUGAL;TFS
OSLO / GARDERMOEN;OSL;     S ;2021-11-06;2022-03-26;16:10;73H;  NOZ1823;NORUEGA;TFS
OSLO / GARDERMOEN;OSL; M     ;2021-11-02;2022-03-22;17:20;73H;  NOZ1823;NORUEGA;TFS
PARIS /BEAUVAIS-TILLE AIRPORT;BVA;   J   ;2022-02-03;2022-03-24;17:10;7M8;  RYR1513;FRANCIA;TFS
PARIS /BEAUVAIS-TILLE AIRPORT;BVA;      D;2022-02-06;2022-03-20;17:20;7M8;  RYR1513;FRANCIA;TFS
PARIS /ORLY;ORY; M     ;2021-11-02;2022-03-22;10:05;73H;  TVF3121;FRANCIA;TFS
PARIS /ORLY;ORY;   J   ;2022-02-10;2022-03-24;10:05;73H;  TVF3121;FRANCIA;TFS
PARIS /ORLY;ORY;     S ;2022-02-05;2022-03-26;10:30;320;  VLG3131;FRANCIA;TFS
PARIS /ORLY;ORY;     S ;2021-11-06;2022-03-26;10:35;73H;  TVF3121;FRANCIA;TFS
PARIS/ CHARLES DE GAULLE;CDG;     S ;2021-11-27;2022-03-26;14:10;319;  AFR1163;FRANCIA;TFS
PARIS/ CHARLES DE GAULLE;CDG;L      ;2022-02-21;2022-03-21;14:10;319;  AFR1163;FRANCIA;TFS
PARIS/ CHARLES DE GAULLE;CDG;     S ;2021-11-06;2022-03-26;16:25;320;  EJU3858;FRANCIA;TFS
PARIS/ CHARLES DE GAULLE;CDG; M     ;2021-11-02;2022-03-22;17:10;32Q;  EJU3858;FRANCIA;TFS
PISA / GALILEO GALILEI;PSA;   J   ;2022-02-03;2022-03-24;10:25;73H;  RYR7477;ITALIA;TFS
PISA / GALILEO GALILEI;PSA;     S ;2022-01-08;2022-03-26;18:10;73H;  RYR7477;ITALIA;TFS
PISA / GALILEO GALILEI;PSA; M     ;2021-11-02;2022-03-22;18:35;73H;  RYR7477;ITALIA;TFS
PRAGA /RUZYNE;PRG;  X    ;2022-03-02;2022-03-23;11:30;32A;  EWG4203;REPUBLICA-CHECA;TFS
PRAGA /RUZYNE;PRG;     S ;2022-03-05;2022-03-26;13:10;319;  EWG4203;REPUBLICA-CHECA;TFS
PRAGA /RUZYNE;PRG;L   V  ;2022-03-04;2022-03-25;17:05;73J;  TVS2037;REPUBLICA-CHECA;TFS
PRAGA /RUZYNE;PRG;     S ;2022-03-12;2022-03-19;17:40;73H;  TVS2037;REPUBLICA-CHECA;TFS
RIGA;RIX; M J S ;2021-11-02;2022-03-26;14:10;223;  BTI762;LETONIA;TFS
RIGA;RIX;      D;2022-03-13;2022-03-13;14:10;223;  BTI762;LETONIA;TFS
ROMA / FIUMICINO;FCO; M     ;2021-11-02;2022-03-22;10:15;73H;  RYR246;ITALIA;TFS
ROMA / FIUMICINO;FCO;     S ;2022-01-01;2022-03-26;10:15;73H;  RYR246;ITALIA;TFS
ROMA / FIUMICINO;FCO;   J   ;2022-02-03;2022-03-24;10:35;73H;  RYR246;ITALIA;TFS
ROMA / FIUMICINO;FCO;    V  ;2022-02-04;2022-03-25;18:20;321;  WZZ8284;ITALIA;TFS
ROTTERDAM;RTM;      D;2022-01-02;2022-03-20;13:10;73H;  TFL632;HOLANDA;TFS
ROTTERDAM;RTM;   J   ;2022-03-03;2022-03-24;14:55;73H;  TFL625;HOLANDA;TFS
ROTTERDAM;RTM;  X    ;2021-12-29;2022-03-23;15:00;73H;  TFL624;HOLANDA;TFS
SALZBURGO /W. A. MOZART;SZG;    V  ;2021-11-05;2022-03-25;11:30;32A;  EWG4377;AUSTRIA;TFS
SANTIAGO-ROSALﾍA DE CASTRO;SCQ;      D;2022-01-02;2022-03-20;9:00;73H;  RYR1123;ESPANIA;TFS
SANTIAGO-ROSALﾍA DE CASTRO;SCQ;   J   ;2022-02-03;2022-03-24;9:45;73H;  RYR1123;ESPANIA;TFS
SANTIAGO-ROSALﾍA DE CASTRO;SCQ; M     ;2021-11-02;2022-03-22;18:15;73H;  RYR1123;ESPANIA;TFS
SANTIAGO-ROSALﾍA DE CASTRO;SCQ;     S ;2022-02-05;2022-03-26;19:10;73H;  RYR1123;ESPANIA;TFS
SANTIAGO-ROSALﾍA DE CASTRO;SCQ;    V  ;2022-01-07;2022-03-25;20:00;73H;  RYR1123;ESPANIA;TFS
SEVILLA;SVQ;  X    ;2022-03-02;2022-03-23;9:20;73H;  RYR1961;ESPANIA;TFS
SEVILLA;SVQ;L      ;2021-12-06;2022-03-21;9:30;73H;  RYR1961;ESPANIA;TFS
SEVILLA;SVQ;    V  ;2021-12-31;2022-03-25;14:50;73H;  RYR1961;ESPANIA;TFS
SEVILLA;SVQ;      D;2022-02-06;2022-03-20;19:35;73H;  RYR1961;ESPANIA;TFS
SHANNON;SNN; M     ;2021-11-02;2022-03-22;12:10;73H;  RYR1349;IRLANDA;TFS
SHANNON;SNN;     S ;2022-01-01;2022-03-26;12:10;73H;  RYR1349;IRLANDA;TFS
STUTTGART/ ECHTERDINGEN;STR;      D;2022-03-06;2022-03-20;10:45;319;  EWG2535;ALEMANIA;TFS
STUTTGART/ ECHTERDINGEN;STR;     S ;2022-02-12;2022-03-26;13:30;32A;  EWG2535;ALEMANIA;TFS
STUTTGART/ ECHTERDINGEN;STR;   J S ;2021-11-04;2022-03-26;16:35;7S8;  TUI2219;ALEMANIA;TFS
STUTTGART/ ECHTERDINGEN;STR;  X    ;2022-02-16;2022-03-23;16:35;7S8;  TUI2219;ALEMANIA;TFS
STUTTGART/ ECHTERDINGEN;STR;  X    ;2021-11-03;2022-03-23;16:45;32A;  EWG2535;ALEMANIA;TFS
TOULOUSE /BLAGNAC;TLS;     SD;2022-02-19;2022-03-26;10:30;319;  VOE2565;FRANCIA;TFS
TREVISO/S.ANGELO (MIL);TSF;     S ;2022-01-01;2022-03-26;15:35;73H;  RYR4075;ITALIA;TFS
TREVISO/S.ANGELO (MIL);TSF;  X    ;2021-11-03;2022-03-23;15:50;73H;  RYR4075;ITALIA;TFS
VALENCIA;VLC; M     ;2022-03-01;2022-03-22;9:20;73H;  RYR1971;ESPANIA;TFS
VALENCIA;VLC;      D;2022-03-06;2022-03-20;9:55;73H;  RYR1971;ESPANIA;TFS
VALENCIA;VLC;   J   ;2022-03-03;2022-03-24;10:00;73H;  RYR1971;ESPANIA;TFS
VARSOVIA/MODLIN;WMI;  X    ;2021-12-01;2022-03-23;17:00;7M8;  RYR6122;POLONIA;TFS
VARSOVIA/MODLIN;WMI;     S ;2022-01-01;2022-03-26;17:35;7M8;  RYR5030;POLONIA;TFS
VERONA /VILLAFRANCA;VRN;L      ;2022-03-07;2022-03-21;14:25;7S8;  NOS1351;ITALIA;TFS
VIENA  /INTERNACIONAL;VIE;     S ;2022-01-01;2022-03-26;11:10;320;  RYR4790;AUSTRIA;TFS
VIENA  /INTERNACIONAL;VIE;      D;2022-02-06;2022-03-20;15:45;321;  WZZ2832;AUSTRIA;TFS
VIENA  /INTERNACIONAL;VIE;   J   ;2022-02-03;2022-03-24;15:55;321;  WZZ2832;AUSTRIA;TFS
VIENA  /INTERNACIONAL;VIE;      D;2021-10-31;2022-03-20;16:10;320;  RYR4790;AUSTRIA;TFS
VIENA  /INTERNACIONAL;VIE;  X    ;2022-02-23;2022-03-23;16:40;320;  RYR4790;AUSTRIA;TFS
VIENA  /INTERNACIONAL;VIE;   J S ;2022-03-03;2022-03-26;16:45;321;  AUA9506;AUSTRIA;TFS
VIENA  /INTERNACIONAL;VIE; M     ;2022-03-08;2022-03-22;19:55;321;  WZZ2832;AUSTRIA;TFS
WEEZE;NRN;      D;2022-01-02;2022-03-20;11:35;73H;  RYR8769;ALEMANIA;TFS
WEEZE;NRN;  X    ;2021-11-03;2022-03-23;13:15;73H;  RYR8769;ALEMANIA;TFS
ZURICH;ZRH;     S ;2022-03-05;2022-03-26;10:25;320;  EDW217;SUIZA;TFS
ZURICH;ZRH;      D;2022-03-06;2022-03-20;10:55;320;  EDW232;SUIZA;TFS
ZURICH;ZRH;  X    ;2021-11-03;2022-03-23;11:25;320;  EDW215;SUIZA;TFS
ZURICH;ZRH;    V  ;2022-01-28;2022-03-25;11:30;320;  EDW215;SUIZA;TFS
ZURICH;ZRH;    V  ;2022-03-11;2022-03-25;13:45;320;  CFG1175;SUIZA;TFS
ZURICH;ZRH;LM J   ;2022-03-01;2022-03-24;14:00;320;  EDW215;SUIZA;TFS
ZURICH;ZRH;     S ;2022-03-05;2022-03-26;17:05;320;  EDW215;SUIZA;TFS
AALBORG;AAL;      D;2022-02-13;2022-03-20;13:45;32B;  VKG1095;DINAMARCA;TFS
AARHUS/TIRSTRUP;AAR;     S ;2021-12-25;2022-03-26;14:50;734;  CAT302;DINAMARCA;TFS
ABERDEEN/DYCE;ABZ;      D;2022-02-20;2022-03-20;9:30;73H;  TOM1719;REINO-UNIDO;TFS
ABERDEEN/DYCE;ABZ;  X    ;2022-03-02;2022-03-23;9:40;73H;  TOM1323;REINO-UNIDO;TFS
BERGEN/FLESLAND;BGO;      D;2022-03-06;2022-03-20;15:05;73H;  SAS7540;NORUEGA;TFS
BERLIN BRANDENBURG;BER;   J   ;2022-03-03;2022-03-24;13:35;320;  SDR3141;ALEMANIA;TFS
BERLIN BRANDENBURG;BER;     S ;2022-02-12;2022-03-26;15:15;320;  SDR3101;ALEMANIA;TFS
BILLUND;BLL; M     ;2022-01-11;2022-03-22;12:40;32B;  VKG1211;DINAMARCA;TFS
BILLUND;BLL;     S ;2022-03-05;2022-03-19;13:45;73H;  JTD502;DINAMARCA;TFS
BILLUND;BLL;      D;2022-03-13;2022-03-20;14:50;32Q;  NVR182;DINAMARCA;TFS
BILLUND;BLL;      D;2022-02-20;2022-03-20;17:10;320;  DTR673;DINAMARCA;TFS
BIRMINGHAM / INTERNACIONAL;BHX;  X    ;2022-03-02;2022-03-23;16:00;73H;  TOM7337;REINO-UNIDO;TFS
BIRMINGHAM / INTERNACIONAL;BHX; M     ;2022-03-01;2022-03-22;16:40;7M8;  TOM7285;REINO-UNIDO;TFS
